PC1,PC2,cluster,label
-1.6728114743298408,-0.39209865895688056,2,5
-0.673319458817526,-2.306855409453537,0,4
2.5626600137092974,1.8550174324601303,1,0
1.5685968418427831,-0.24829908347777302,3,5
-0.1323899431278301,-1.8270522906016469,0,4
0.8826677593496829,0.3468404079172005,3,0
-0.1839681537117457,2.288631142914248,3,3
0.11706200415982035,0.2614289484443236,3,5
-3.439639701863655,3.0923210151237583,2,1
3.1860558791417466,1.2864105012188447,1,0
-0.9700061442387802,-0.07656121708387907,3,8
2.0448868936046853,3.692015010597122,3,3
-0.9450479940113606,-2.5054726827432146,0,7
3.516970376890639,0.5727714076660377,1,0
-2.042786264616362,-1.1307368783800162,0,9
3.662288795691331,-1.381612386433852,1,6
-0.7894531185447237,0.800028038411887,3,6
-1.7519867799065487,-1.9027721983104198,0,9
-1.0254495934417585,-0.38780663322605374,0,5
0.17732536497899543,-4.190114978195481,0,4
-2.90656476032191,1.2264918316364792,2,6
-1.7194717486042876,-1.875738428617301,0,9
-2.053651358083963,1.0909660896914986,2,3
0.18575532724808727,2.2102895757721837,3,5
1.6600576392641468,-1.1864682978481,0,4
3.2391441132555965,1.058874721561247,1,2
0.7383193788832152,-1.4647173193284928,0,4
-0.9653310199357729,0.32651581921445477,3,8
-0.7504352226088002,-0.2197026478617622,3,7
-2.790829835516042,-0.15255166498691097,2,7
-0.5452265492751003,1.6949321065637808,3,5
-1.5851453170547833,-0.1521385110345735,2,8
1.640893173147125,1.1264648188911983,3,8
0.27564679051809504,1.3254319188198151,3,8
-0.09119080414251832,1.03289111896895,3,2
1.420070537727589,0.16308950457791724,3,6
-1.679740201965132,-1.9521900846196623,0,9
-0.11504025307037553,2.722717223839752,3,3
-3.701618330726044,1.862881520376181,2,1
2.288584944258645,0.578167232449839,1,0
-0.40225962094144996,-2.1721616509046955,0,4
-2.8126349118729133,2.7851415890381577,2,1
0.5885481145525516,0.8635871248261278,3,5
2.6279030069099845,-3.863988748540967,0,9
5.2269098429221925,0.10162842344858596,1,0
1.8361073589844887,-1.9438837479692561,0,6
-2.430333583238277,1.0940786883881364,2,2
-0.34570048421964283,-0.05732808844996473,3,1
-3.0246577611716146,-1.0944812435050988,2,3
2.431572119176132,0.3576576568747716,1,0
1.547083317549793,1.4334960789478126,3,6
1.8038497442189132,-0.09203912507622009,3,0
3.9731176019721546,0.21321443608768675,1,0
0.6823882905569676,-1.007454262955245,0,8
0.3458717418316516,1.8772587950738093,3,3
0.3852076900294095,1.58702500160328,3,2
4.230461743577409,0.6323315546301903,1,0
0.04401991552537751,0.5322355058285462,3,0
1.863079889555588,-0.6059651002313521,1,6
5.985406366136989,0.5987727848511518,1,0
4.153551271404707,0.44574732393725475,1,0
1.446558929711072,-1.5582104992072106,0,4
-0.8056596734929166,-3.8829550246927997,0,7
2.1538474677797748,-0.568857110323669,1,2
-1.497936008278879,-1.9567682146098642,0,7
-3.39975305862783,0.8630295127192207,2,1
-1.852050208755089,-2.6426459764356247,0,9
-2.22352560779483,-1.0112319208591902,0,9
-1.0512953056146077,2.5338132951717447,2,3
-0.746558147007546,-3.353102265409525,0,9
2.9459005995181604,0.33511471682694755,1,8
-0.5394992805312931,-1.4014106431625557,0,4
-2.3642537040955367,1.3573829605223346,2,6
0.7063434621983349,1.0565955206203013,3,6
-2.832738381511019,2.2575701469790928,2,5
0.2772856204219582,1.1980786711418772,3,3
1.6436594084977831,0.21638254517104244,3,8
-3.818526767866411,2.0753799667262993,2,1
-1.7993350882157364,1.338443739709149,2,8
-2.079593831529808,-2.2340760356567833,0,7
-3.4325949945011724,3.369465089189758,2,1
-0.3744453203751128,3.2327028878969286,3,3
-1.0877729187785286,-3.6710788388694646,0,7
0.7481773375076182,-0.18317049684940995,3,6
-0.20682338263934183,2.7165793563407883,3,3
2.5742806521336528,-0.6527178093254001,1,6
-0.7323896148603395,2.8255789151159805,3,3
1.3124866456659212,-1.9823100528688042,0,6
0.6725656180757931,2.7288950598689903,3,3
-2.1169282452032663,0.41882795852819565,2,2
-2.4649948376483595,0.9915427140912089,2,3
-0.9225407939573583,0.4660211162279526,3,2
-0.5515967025616076,3.1838705471186666,3,2
1.1074409075161327,-3.388384198585546,0,7
-1.1111376507663282,-1.4857819202065625,0,9
1.4809311995039671,5.5481334844502195,3,2
4.053233570031977,3.76436843743415,1,3
2.33876095698693,1.7594627624442158,1,2
-1.0166846200132096,-2.2958797809061315,0,7
0.13210582212140032,2.4767060018340796,3,5
-1.6692152988349729,-0.418056522449622,2,5
-0.05708112850564107,1.1024958615268508,3,8
-0.4777154197974394,-2.03831699776084,0,8
-1.4204539174710067,3.191855052129594,2,2
7.1991514186509535,1.3875557881531473,1,0
-2.9115396405793117,2.926896482493813,2,1
0.6791071599519447,-4.3415985008187095,0,4
0.3999330486672276,-1.32246200152321,0,0
1.2083437112325541,1.495396473289089,3,6
2.695687470479909,2.4168280016995216,1,3
-2.111788314718531,-1.7224479034942064,0,7
-3.242954359231126,2.0242712271078274,2,1
-3.2712312968181627,0.6305681990653849,2,1
-3.5497748828776254,2.64838213201375,2,1
2.180083269785805,-4.272386786119974,0,4
-0.8398690747222491,-3.759769835398878,0,7
3.7094800648337882,1.629546039197764,1,0
1.5064619313859207,3.507695208990958,3,2
-2.1286910917020343,-2.4835322120467653,0,9
0.3023910001687394,4.651048496412593,3,2
4.631646855811379,1.114335617658032,1,0
1.0805835717925245,-0.0670954343652048,3,5
3.184038259460635,-0.76683379761253,1,6
3.5330014234774856,0.2522528189734047,1,0
0.36010614016883535,0.9481170420029652,3,8
-0.5705101324918344,-1.5911065177532644,0,9
2.4297783571325637,0.26781889299402456,1,6
-1.6692498910774214,3.737862380776207,2,2
5.199597858616783,1.1414167668496646,1,0
4.130181023590555,-1.1187919877344765,1,0
-1.5015839611326516,-3.566504822582137,0,7
1.7220647665085203,0.9665607344488079,3,2
4.216915854093798,1.4214777572970279,1,0
2.5883430703985364,-3.648956545449775,0,4
0.140002048099348,2.494798084729481,3,2
3.8237671315268886,0.3957377817160089,1,0
-1.099421861580394,-2.9386159724741265,0,9
-3.7294287188279354,1.745894978460091,2,1
0.7994148117145407,-0.08024452681773464,3,6
-1.9467454370208421,-1.9117840804515909,0,9
-0.2526357401789084,1.9880631697098208,3,3
3.061591096601377,1.7772181324510539,1,0
6.882332268335076,2.812873310932003,1,0
-1.1834201552870989,3.848735469932071,2,2
7.115365463144314,2.187757084995357,1,0
-1.0728492536221508,-1.3022012113685553,0,6
-1.720777212171211,1.0859637937468698,2,8
3.429138976936414,-3.900604756336151,0,4
4.557168870787457,0.8322187616683254,1,0
-1.138564608686992,-1.4795191724254129,0,7
-2.3639099875870504,0.5548985768120844,2,2
-2.7874021010769052,0.6253006481238754,2,1
-1.8532572773091516,-2.608040157701627,0,9
1.6662478718941283,1.2895105533664701,3,5
2.096216883633436,0.9423732591444162,3,2
-0.3534529793861313,-1.0482072330761998,0,4
-1.1345704861031174,1.0856963768231196,2,8
2.2139517465172602,-0.061279914337975944,1,5
2.713906946165968,0.7913149327018788,1,2
-0.06605614110901051,-2.3924839623916316,0,9
-1.7053833027679932,-2.9383816688569073,0,7
0.887738153375416,-1.1930949137055968,0,9
0.09015091280733886,1.6169515426616634,3,2
-2.215617374123365,-1.4337770650320132,0,9
-0.603076109603563,-3.393005942844555,0,7
1.1258714327427033,-2.083782523314607,0,4
-0.005557505251616413,-2.2539817841365726,0,9
1.0342124108189346,2.9862687954109433,3,3
2.276311976314699,0.02216948761387662,1,2
-2.2790234131871934,1.189009372232447,2,7
-0.6690923318801573,1.207264183498764,3,3
-0.07965794901099302,0.046867348269886644,3,6
2.7682241252382878,4.183942812532896,3,3
0.4733035610156228,1.8530720605053093,3,6
1.6850824933524728,1.926399651981397,3,8
2.5812970772042454,-1.090889376832027,1,8
1.3480325200720054,1.246061187380694,3,3
-2.083815993181188,-1.2795284456761646,0,7
3.7472757798179863,1.4993991293362456,1,0
-0.91069105733862,-3.0874640525443033,0,9
1.2872709826775708,3.141603183002559,3,2
-0.11996813893004266,-2.1034156696434994,0,7
-1.5036069312744471,-2.1183939668696876,0,9
6.15240269039271,0.42886830338688103,1,0
-1.727184352091785,-0.03145326132014251,2,5
1.2932253791772867,-3.910893805867964,0,4
1.8032011676879007,2.7096488491416832,3,5
-0.06498907849707924,2.1519035069926913,3,8
-0.6849991409275986,-2.741499774628799,0,4
0.9014969713286558,3.581446405294223,3,3
0.3091242821162467,2.4334346740328057,3,3
-3.2625215284958,0.8469144696252854,2,1
-2.0515437132631273,-3.22294435408364,0,7
0.6545936874443382,-1.2114077237519396,0,8
-0.2574436881304509,-4.572891519510723,0,9
-1.850076390193766,-2.576542841460519,0,7
-1.7822935892174818,0.5002630284886636,2,6
2.4945788587780666,1.7626469406385035,1,2
-3.0690386562167555,1.579797564349605,2,1
-1.0550285733088038,-3.5317182586074507,0,7
4.370118061616109,-0.7573335886944101,1,0
0.3231863604320605,0.910624061818933,3,5
-1.8506506977226067,0.8204884957487127,2,6
1.8564100144787978,2.0682637328386084,3,5
-1.7296145576738302,2.1985060338765714,2,2
0.9290498085735417,-1.579271386304717,0,9
4.137585519382286,1.060984293593413,1,5
-2.0523867077718885,-0.9692943164859533,0,4
2.749126873993349,-1.8817691826940737,1,6
2.6498671348929435,1.3952156599478243,1,2
3.8409726669225446,-0.08474544071109746,1,2
0.528804816965066,1.3619683518408698,3,2
-0.9624121664153046,-1.9974202507261956,0,9
5.591610251339685,1.8560280481402416,1,0
1.660371428096488,-3.9733945319198862,0,7
-1.9158202564059867,-0.5445919142324013,2,7
-1.978339407647866,2.93474056166719,2,2
2.203228385082768,-0.2548952410273621,1,2
-0.21012511340336926,1.6521316853579335,3,6
0.5525257797887773,2.7440059265761274,3,3
1.2986789752139989,-1.3533435562456757,0,4
0.1621866422680179,2.2865106910717636,3,2
4.268216155301404,0.8772271765184426,1,0
-2.2473250123181594,1.0910764271170583,2,5
-1.5817384843699427,-2.3267007655734413,0,9
1.2513674455380934,1.045432081863446,3,6
-1.0922611409507412,3.0508111741569057,2,2
-3.1731103629518755,0.5399536641537319,2,1
-2.2889730843902467,-2.6190989791158636,0,9
4.5924916607644946,0.9116053158827344,1,0
1.5633007000959491,-0.6040007481542758,3,6
3.4274892614631254,-1.2611967511837618,1,0
-3.0222430772684916,-0.6306860872875025,2,4
0.04178679654810001,1.9197715137594356,3,8
1.4428731710483715,-4.093882451414502,0,4
1.1610009706686069,2.4424581385464483,3,3
-3.2011921852170127,2.235744596650632,2,1
-2.0250417856840888,0.9588379246462878,2,5
0.5626280815216215,-2.2131167163601044,0,4
0.04219135940592865,-0.664841609887538,0,2
-0.8882953897349299,-2.0410445892702076,0,9
2.255939951354717,1.1322296779301526,1,5
0.48636918876394003,-3.7535619590544664,0,7
0.5094258375225452,-0.06330651979130615,3,3
-3.328939513758733,0.8517549268046074,2,1
-0.40363523368717014,1.1438003794344895,3,5
-1.620105691321548,-1.030824841636651,0,4
-2.0778564033074267,0.6938000189064322,2,5
0.9920057688670142,3.027694862215001,3,3
-2.078451671059379,-2.134389735540557,0,7
-0.5523106311136083,1.2692390004096494,3,3
-0.23654632167110903,1.573785893734308,3,8
2.4439887293924083,-0.5953033039840115,1,6
0.44989255062111994,-1.0746484306406177,0,2
-0.9322858537820656,-0.795789935661198,0,4
2.6682242728948347,-0.24080876761802505,1,6
-2.951022130890889,1.3099939382674552,2,1
-3.370481299704461,2.772898375095792,2,1
-1.0429169062275436,-3.2828744104716385,0,4
5.344896997799367,0.44863123095087987,1,0
3.3717123132036426,0.5473592978220202,1,0
3.7435396143194755,3.6658718447241934,1,5
0.6630011276742305,0.08600961782032297,3,8
-0.28716798900678253,0.277101012258576,3,6
0.44277789843031856,-2.0662501819608416,0,7
-0.1755835602285988,-2.7341508324449317,0,4
0.7833085408522592,0.686159005350313,3,2
0.50746530616713,1.6103648533285506,3,8
4.355444506771776,-0.05774293443006814,1,0
1.2298924199759722,1.083997938777331,3,2
2.1684384371274437,2.1066194265683476,3,5
-0.9918763968891002,-2.3387976841447013,0,4
1.2477114418081516,0.22737966429685655,3,8
0.16491017448870385,1.0170112491858843,3,3
4.765507507970528,0.3412814070219086,1,0
-1.906403908687091,-0.915710400224692,0,6
0.8596814169197557,-1.9564774786671681,0,4
-0.11419635574586244,1.9458527704347441,3,8
-0.753088706954028,1.0991465138621384,3,6
-2.7957668185781825,-1.0249825330081144,2,4
-3.4539374417588347,0.8514594982241331,2,1
0.12127309836909396,1.328803707497454,3,8
-3.8339581615452225,1.8682329642389952,2,1
-0.9264263983160368,-1.9099727215979205,0,5
0.2733424764968975,-1.593034767480897,0,4
-2.4571563778386536,-1.2240838971252737,0,9
0.3488309533605271,-2.78583838009432,0,4
2.2823310207971828,2.1129045747084523,3,3
-2.037635824476698,3.4968252528026285,2,2
3.105167439329152,-0.02246280217874308,1,0
0.8653944738451477,2.581071137348879,3,5
4.932926451416036,0.6976230957068666,1,0
1.3511111681939678,-2.4320999789940445,0,7
-0.4915451911876133,-3.4792542278141787,0,9
0.36203957652508295,0.9481587215371372,3,2
-2.201388900744593,-1.5669903837024415,0,9
0.7277381109741033,0.1387252695105564,3,8
-2.0290195790243466,-1.8713340796541307,0,9
2.057372587015147,-0.3270890456478707,1,6
1.111065238734239,0.9454956258175297,3,5
2.261789087351873,0.3425434175557552,1,2
-1.450615759138738,-2.5496506183179,0,4
1.1138800255778698,-3.129071505348463,0,4
0.4501761227537024,0.35149887804868724,3,6
-0.925816127178778,-3.2044627749212418,0,4
-2.103540209186698,0.9546839644571292,2,8
0.3816490042296501,-3.5490813369873098,0,4
-3.8620771172602497,2.0267809870493734,2,1
1.8379741945555572,-4.0884020487698525,0,7
1.654166126486759,0.8574262841191961,3,5
-1.5610866638908347,1.4075401180015064,2,8
-2.388845332012783,-0.4521271084443439,2,9
1.9507000469696363,1.9259951644472857,3,5
2.847843604129725,-2.7457646854781363,1,9
-0.8518903275687342,-1.2424102214545494,0,3
-1.2617767151645283,-1.0915024374282019,0,2
-1.0047510763346408,1.3316078758371563,3,5
-1.3732926533510676,1.301902491202413,2,8
1.7520563121588342,0.42098857185816346,3,2
0.303258556768146,0.11424732876099389,3,2
-0.6622456420263687,-1.905788408249021,0,7
2.0300916321841176,1.1085253196515996,3,2
-0.9429811626649888,1.107811045360528,3,8
-3.2075715698767455,-0.5294993272415337,2,4
-3.492616548835648,1.449042522134893,2,1
-1.149378128001077,-1.1321707863962218,0,9
-1.7071930511668045,1.745062971315383,2,3
0.5499699272087087,-1.2236277435337943,0,6
4.987414641789748,-0.4339945057150819,1,0
1.7338508976856688,0.06539717199560113,3,2
-1.549378365373989,1.0622374647730155,2,2
-1.082686208395866,-3.3769714472440517,0,9
-3.2777081727469914,1.8745991375430935,2,1
1.6040910863671545,2.409097644172912,3,2
-3.3408958108339912,-0.5612529260849511,2,7
1.604658870552118,0.7764464895038594,3,2
-3.0516342030981374,2.9642219447856926,2,1
-1.781449774607266,1.4180107282594867,2,3
0.2931036055046044,-2.998622970167497,0,4
-0.6737590690235937,-3.1056331012692744,0,9
-3.450871286215951,2.8054294130716193,2,1
0.3528684270133889,2.134851589299749,3,8
5.103481493063706,1.1956703299211104,1,0
2.696782063938244,0.4716550202886754,1,2
3.5372099051761303,0.9707598517846611,1,2
-0.8122605645856543,1.8832742442241954,3,3
1.7493291278077796,-3.153429823883993,0,4
-3.5485824364921474,2.0451397798220485,2,1
1.6771862179372732,2.5504660804499792,3,3
-2.9747867425083814,-0.5289256976727854,2,7
0.9278042417205808,-4.428430695222474,0,4
-2.782842943370413,3.000913622326215,2,1
0.9280212570286707,-1.0844709608962315,0,4
-3.750022726574824,1.1872006163333841,2,1
0.6360521372712024,0.5070618952020169,3,5
3.80620897258984,1.042258981380121,1,9
5.946344191124093,-0.6128277669845336,1,6
-2.7785724144679795,-1.3291729209447833,0,9
3.7356958331572487,1.1805146969873201,1,0
0.9133004577373491,1.192599286826607,3,5
-1.781263470822765,-1.1775410311288708,0,7
0.4984718593702863,-2.1104506483897945,0,6
1.5131454058082028,1.2844393883926113,3,8
-1.1389034666962743,2.7010172171419473,2,2
7.043716679264959,-0.1810589592228986,1,0
-0.9058799756588242,-4.192047129061866,0,7
-0.5500400144382178,2.2630073881253634,3,3
1.9679027091757857,1.4741948987932894,3,5
0.26947466984681395,1.7441103173495471,3,8
1.3756979431776464,3.5055782026803874,3,2
-0.8568768987678463,0.8631148769090616,3,8
2.07962255065838,0.5770233544057611,1,2
-2.5438765168737962,0.4924483122995648,2,4
-1.0680043160582036,0.45889746214376465,3,8
-1.3069412524644348,-0.904112666903073,0,5
-0.5201298166067839,2.591119585006232,3,8
0.531941960113838,-2.8987328185135364,0,9
-1.0565571838180454,-4.169659601422842,0,7
-3.5974262690468497,2.33646478239861,2,1
-0.46302109614065967,4.363610538142428,3,2
3.012623227490596,-2.693774132817003,1,4
2.22070017578014,1.468802819858662,1,5
1.6930639178249733,-0.7917188704868336,3,5
-3.476122342559771,1.3939441667824253,2,1
-1.6248184019192387,0.019943896069344404,2,8
-3.1803127938188953,0.7278775649944845,2,1
-2.027998379385599,-1.9369124690114627,0,4
1.9713592260735302,-1.6882814835342617,0,4
-0.6985235527020726,1.0030133800993315,3,6
2.820299003715153,1.916223917285767,1,5
1.6842655921439496,-0.8780591170905285,3,8
0.4174882764530072,-2.945612773046648,0,9
1.8096532541932568,1.268578483484323,3,2
1.907920099797251,3.3578429740637623,3,3
4.059852467972761,2.005716680540035,1,0
-1.8269232812430862,0.4221197642151666,2,5
-3.3647658431697436,2.0931930758819295,2,1
-1.2094513257222923,-1.8159058446318894,0,4
3.0097839596699223,0.664779542689948,1,0
-1.7743131600640776,1.2325152972446733,2,5
-3.6329587800763865,2.2141876053633887,2,1
-0.061183133435914736,2.0554232858915755,3,2
1.4844524803368253,-2.388719291939272,0,9
-0.2925312064478279,-1.3225237189102306,0,2
2.592528572866659,-2.193775253967144,1,4
-2.0742532587943017,0.8314512603944801,2,1
3.1892543161992375,-0.28833747637879786,1,6
-1.3256213785492301,0.5196020438408915,2,8
3.65882530415086,-0.28587848525889525,1,0
4.094673020281039,-4.365892418834316,1,4
-0.0887144637351372,-3.484179350381618,0,9
6.6027779820446915,-0.9212076513754934,1,0
0.6440299807766213,-1.009944790817793,0,0
3.2008686055768663,3.412988233820407,1,5
-1.8322755822381507,-1.8844689943574933,0,9
1.6361943417486329,1.6495666864266822,3,2
-1.126670305543234,2.839007755039904,2,3
-1.3285366950002429,-0.9068345311393696,0,5
-0.719642266985975,-3.705095897955031,0,9
-1.5821197595465475,-1.2606669101111583,0,4
-1.7219620015157244,-1.92698991007507,0,4
-0.7247657401532633,1.3157705616152973,3,3
0.7729984643429693,-4.366785263691851,0,9
-1.783542916177983,0.3125998338552805,2,2
1.0867157617704668,0.8740779704017972,3,3
1.9380143834580748,2.4347408093668284,3,5
0.1404167329662871,1.5524162187851982,3,6
-2.292683733277635,1.1364717125621298,2,5
-1.0953502438977678,0.5840683602026138,3,2
-1.2224302125406603,-2.02445649164055,0,7
2.5488003775036976,1.7898253928155394,1,2
0.3067870811416766,-3.8417297120129335,0,4
0.007948689198478815,0.21663439161520748,3,2
0.962700689504141,-3.1863072712848663,0,4
-3.1051290425764506,0.9287656296128138,2,7
1.5958445567388804,1.1782878342520642,3,2
-2.1865974040326632,0.361450096074678,2,5
-1.8550280756798505,2.3300724752136293,2,3
-0.45282675737430195,-1.239680749432828,0,7
3.0074756699797507,0.60757904857334,1,6
-3.812736868097639,1.7474342775421088,2,1
6.070842119165373,0.9771220816820364,1,0
0.368208495090779,-2.498796501719369,0,7
-1.494475623543943,-1.284992166352276,0,5
0.37420400046215146,-1.9680126413602153,0,4
-0.9416625416345107,-0.15094573629895033,3,5
-3.466250964583346,1.9238640361759363,2,1
1.2522104666927658,-0.17847841363053613,3,6
-1.1324785708904421,-2.0930893570770333,0,9
-0.4335284424624563,-3.1927739304472276,0,7
-3.691750782210323,2.3091554621504007,2,1
3.988857231927779,0.9706550922495116,1,6
0.5894350475748357,3.2130640878385033,3,3
-0.20302290817047444,0.848945085540292,3,3
-3.4769689705625595,2.896694738794526,2,1
-1.5175642912185745,1.0057148316957298,2,2
-0.26796085587186,1.6187382607529397,3,2
4.9744445465291225,1.3562512537459468,1,0
-0.14165441261622674,1.4972035101289483,3,5
2.236951210888951,0.8722731207686766,1,0
4.630640096491722,0.8643195958938192,1,6
0.24782324483567042,2.37691312708728,3,8
0.15882374885179712,2.327108415835676,3,3
-1.1292308706656493,0.4340816036635324,3,6
-2.845683419869731,2.2755921339853145,2,7
-2.2395623544085326,-0.7367929512074838,2,7
-1.132249727640305,1.5399790233828101,2,3
2.1769762959814343,0.5377547770164061,1,8
-2.903633044330041,1.7694664194227934,2,1
-1.1147649032864693,-3.755198242121463,0,7
-1.50399850633377,-0.48001754319583934,0,9
0.9298803183920646,-0.27630219928836475,3,3
-1.5394463108631387,-2.084510150671909,0,9
-0.16646635454550165,-0.43298726497534934,3,2
-1.4436929680314745,1.28034531384741,2,8
2.9059825250537785,2.6398174020906495,1,3
-2.7382246474808167,-0.3496293978017303,2,7
0.7587039373833255,-2.8733727748921454,0,4
-0.3045500184642171,2.6532687285835834,3,1
2.538241622972746,1.2999373071492764,1,2
